battery_id,cycle_index,y_true,y_pred,stage_value,fold,lower_bound,upper_bound,life_stage
B0033,95,11.0,7.35865139439732,0.8551988005638123,B0033,0.0,20.923599119177233,mid
B0033,96,10.0,6.821071468565108,0.8551988005638123,B0033,0.0,20.38601919334502,mid
B0033,97,9.0,6.027584957861841,0.8554600477218628,B0033,0.0,19.592532682641753,mid
B0033,98,8.0,5.260441635666879,0.8554600477218628,B0033,0.0,18.825389360446792,mid
B0033,99,7.0,4.542504937136606,0.8554600477218628,B0033,0.0,18.10745266191652,mid
B0033,100,6.0,3.823937142661407,0.8422930836677551,B0033,0.0,17.38888486744132,mid
B0033,101,5.0,3.360580590381211,0.8422930836677551,B0033,0.0,16.925528315161124,mid
B0033,102,4.0,2.7558545017681126,0.8422930836677551,B0033,0.0,16.320802226548025,mid
B0033,103,3.0,2.343515051158043,0.8478361964225769,B0033,0.0,15.908462775937956,mid
B0033,104,2.0,1.325992247561942,0.8478361964225769,B0033,0.0,14.890939972341855,mid
B0033,105,1.0,0.5340318711933705,0.8478361964225769,B0033,0.0,14.098979595973283,mid
B0033,106,0.0,0.19992759738598664,0.8311710357666016,B0033,0.0,13.7648753221659,mid
B0034,6,71.0,93.77198064479472,0.9718737602233887,B0034,58.77103513909582,128.77292615049362,early
B0034,7,70.0,89.13455516627,0.9048784375190735,B0034,54.1336096605711,124.13550067196891,early
B0034,8,69.0,85.27608434375558,0.9042574763298035,B0034,50.275138838056684,120.2770298494545,early
B0034,9,68.0,81.56494772477991,0.8948128819465637,B0034,68.83816955979708,94.29172588976274,mid
B0034,10,67.0,75.96396777394052,0.8865175247192383,B0034,63.23718960895769,88.69074593892336,mid
B0034,11,66.0,74.62725033554275,0.8800451755523682,B0034,61.90047217055992,87.35402850052559,mid
B0034,12,65.0,71.75297784351645,0.8776261210441589,B0034,59.026199678533615,84.47975600849928,mid
B0034,13,64.0,69.36769410214215,0.8747038841247559,B0034,56.64091593715932,82.09447226712498,mid
B0034,14,63.0,66.54114474686199,0.8716661334037781,B0034,53.814366581879156,79.26792291184482,mid
B0034,15,62.0,64.16133302372164,0.8716661334037781,B0034,51.43455485873881,76.88811118870447,mid
B0034,16,61.0,62.6453779759571,0.8716661334037781,B0034,49.91859981097427,75.37215614093994,mid
B0034,17,60.0,61.64336403778723,0.8770490884780884,B0034,48.9165858728044,74.37014220277007,mid
B0034,18,59.0,60.50749287290692,0.8904134035110474,B0034,47.78071470792409,73.23427103788976,mid
B0034,19,58.0,58.74171207564895,0.8904134035110474,B0034,46.014933910666116,71.46849024063178,mid
B0034,20,57.0,56.909923825017756,0.8904134035110474,B0034,44.183145660034924,69.63670199000059,mid
B0034,21,56.0,55.30846733565234,0.8904134035110474,B0034,42.581689170669506,68.03524550063517,mid
B0034,22,55.0,55.38870147678506,0.8904134035110474,B0034,42.66192331180223,68.11547964176789,mid
B0034,23,54.0,54.24645505595746,0.9220924973487854,B0034,19.24550955025856,89.24740056165636,early
B0034,24,53.0,53.47761605567614,0.9220924973487854,B0034,18.476670549977236,88.47856156137505,early
B0034,25,52.0,51.35294978496591,0.9220924973487854,B0034,16.352004279267007,86.35389529066481,early
B0034,26,51.0,50.164360107323745,0.9041773080825806,B0034,15.163414601624844,85.16530561302264,early
B0034,27,50.0,48.52736314912001,0.9041773080825806,B0034,13.526417643421112,83.52830865481891,early
B0034,28,49.0,46.72574216465395,0.9032691717147827,B0034,11.72479665895505,81.72668767035285,early
B0034,29,48.0,45.46309555398589,0.9012883305549622,B0034,10.462150048286986,80.46404105968479,early
B0034,30,47.0,43.205561849102274,0.8967483639717102,B0034,30.478783684119442,55.932340014085106,mid
B0034,31,46.0,42.525869433077844,0.8774417638778687,B0034,29.79909126809501,55.252647598060676,mid
B0034,32,45.0,40.747261571091734,0.8774417638778687,B0034,28.0204834061089,53.474039736074566,mid
B0034,33,44.0,39.19107133545794,0.8762383460998535,B0034,26.46429317047511,51.917849500440774,mid
B0034,34,43.0,37.692129819945016,0.8683457970619202,B0034,24.965351654962184,50.41890798492785,mid
B0034,35,42.0,36.5328138840365,0.8683457970619202,B0034,23.806035719053668,49.25959204901933,mid
B0034,36,41.0,35.512289057637076,0.8640257120132446,B0034,22.785510892654244,48.23906722261991,mid
B0034,37,40.0,34.50754251331594,0.8640257120132446,B0034,21.780764348333108,47.23432067829877,mid
B0034,38,39.0,30.40069900172673,0.8640257120132446,B0034,17.673920836743896,43.12747716670956,mid
B0034,39,38.0,29.784025100832903,0.8968657851219177,B0034,17.05724693585007,42.51080326581574,mid
B0034,40,37.0,30.439613416709946,0.8968657851219177,B0034,17.712835251727114,43.16639158169278,mid
B0034,41,36.0,26.272990487413125,0.8968657851219177,B0034,13.546212322430293,38.99976865239596,mid
B0034,42,35.0,25.384926722623955,0.9020516276359558,B0034,0.0,60.38587222832285,early
B0034,43,34.0,24.278556320925034,0.9020516276359558,B0034,0.0,59.279501826623935,early
B0034,44,33.0,23.929141635421747,0.9177953600883484,B0034,0.0,58.93008714112065,early
B0034,45,32.0,28.185114832471125,0.9350966811180115,B0034,0.0,63.18606033817002,early
B0034,46,31.0,27.991639169581827,0.939795196056366,B0034,0.0,62.992584675280725,early
B0034,47,30.0,27.812311272141503,0.939795196056366,B0034,0.0,62.81325677784041,early
B0034,48,29.0,26.536248353200335,0.9331204295158386,B0034,0.0,61.537193858899236,early
B0034,49,28.0,24.563945373737965,0.9331204295158386,B0034,0.0,59.56489087943687,early
B0034,50,27.0,23.09567578172739,0.9252979755401611,B0034,0.0,58.09662128742629,early
B0034,51,26.0,21.491374760538903,0.9201858043670654,B0034,0.0,56.492320266237805,early
B0034,52,25.0,21.66103388833963,0.9147762060165405,B0034,0.0,56.66197939403853,early
B0034,53,24.0,21.250340526103443,0.9147762060165405,B0034,0.0,56.251286031802344,early
B0034,54,23.0,21.348192373699938,0.8914459347724915,B0034,8.621414208717106,34.07497053868277,mid
B0034,55,22.0,21.197520412134782,0.8853670954704285,B0034,8.47074224715195,33.92429857711761,mid
B0034,56,21.0,19.358783776237328,0.8853670954704285,B0034,6.632005611254495,32.08556194122016,mid
B0034,57,20.0,18.565552076273363,0.8853670954704285,B0034,5.838773911290531,31.292330241256195,mid
B0034,58,19.0,17.74493985172037,0.8821486234664917,B0034,5.018161686737539,30.471718016703203,mid
B0034,59,18.0,16.690208426554747,0.8821486234664917,B0034,3.963430261571915,29.41698659153758,mid
B0034,60,17.0,16.247231490407458,0.8580529689788818,B0034,3.5204533254246257,28.97400965539029,mid
B0034,61,16.0,16.6857003007809,0.8580529689788818,B0034,3.958922135798069,29.412478465763733,mid
B0034,62,15.0,15.538306593736444,0.8580529689788818,B0034,2.8115284287536113,28.265084758719276,mid
B0034,63,14.0,15.008633442534098,0.8779299259185791,B0034,2.2818552775512657,27.73541160751693,mid
B0034,64,13.0,14.813319047370513,0.8779299259185791,B0034,2.0865408823876805,27.540097212353345,mid
B0034,65,12.0,9.203735471690926,0.8779299259185791,B0034,0.0,21.93051363667376,mid
B0034,66,11.0,9.75238499157998,0.8779299259185791,B0034,0.0,22.479163156562812,mid
B0034,67,10.0,10.34986306533932,0.8779299259185791,B0034,0.0,23.076641230322153,mid
B0034,68,9.0,10.128876531777017,0.9171018004417419,B0034,0.0,45.12982203747592,early
B0034,69,8.0,9.416197861873002,0.9171018004417419,B0034,0.0,44.4171433675719,early
B0034,70,7.0,7.650810039949981,0.9171018004417419,B0034,0.0,42.65175554564888,early
B0034,71,6.0,7.106774584906958,0.8789911866188049,B0034,0.0,19.83355274988979,mid
B0034,72,5.0,5.550344567846253,0.8789911866188049,B0034,0.0,18.277122732829085,mid
B0034,73,4.0,4.573901778454548,0.8789911866188049,B0034,0.0,17.30067994343738,mid
B0034,74,3.0,3.9108753428027114,0.86981600522995,B0034,0.0,16.637653507785544,mid
B0034,75,2.0,3.1624443442029246,0.86981600522995,B0034,0.0,15.889222509185757,mid
B0034,76,1.0,2.523588017808514,0.86981600522995,B0034,0.0,15.250366182791346,mid
B0034,77,0.0,0.9045376100885036,0.8379711508750916,B0034,0.0,13.631315775071336,mid
