battery_id,cycle_index,y_true,y_pred,stage_value,fold,y_pred_calibrated
B0034,56,1.0,3.80269561197459e-05,0.8853670954704285,B0034,0.489010989010989
B0034,57,1.0,3.764127201855853e-05,0.8853670954704285,B0034,0.489010989010989
B0034,58,1.0,3.7641265292819126e-05,0.8821486234664917,B0034,0.489010989010989
B0034,59,1.0,3.764825846342582e-05,0.8821486234664917,B0034,0.489010989010989
B0034,60,1.0,3.837299224934032e-05,0.8580529689788818,B0034,0.489010989010989
B0034,61,1.0,3.838236032764839e-05,0.8580529689788818,B0034,0.489010989010989
B0034,62,1.0,3.989380198951118e-05,0.8580529689788818,B0034,0.489010989010989
B0034,63,1.0,3.9271134440306155e-05,0.8779299259185791,B0034,0.489010989010989
B0034,64,1.0,3.980349593596819e-05,0.8779299259185791,B0034,0.489010989010989
B0034,65,1.0,3.927102280683447e-05,0.8779299259185791,B0034,0.489010989010989
B0034,66,1.0,4.153954554241754e-05,0.8779299259185791,B0034,0.489010989010989
B0034,67,1.0,0.9901261359183343,0.8779299259185791,B0034,0.489010989010989
B0034,68,1.0,0.9901244409444706,0.9171018004417419,B0034,0.489010989010989
B0034,69,1.0,0.9969123449716062,0.9171018004417419,B0034,0.489010989010989
B0034,70,1.0,0.9973839766024969,0.9171018004417419,B0034,0.489010989010989
B0034,71,1.0,0.9916065803824824,0.8789911866188049,B0034,0.489010989010989
B0034,72,1.0,0.9916065803824824,0.8789911866188049,B0034,0.489010989010989
B0034,73,1.0,0.9972656822379904,0.8789911866188049,B0034,0.489010989010989
B0034,74,1.0,0.9973998992144301,0.86981600522995,B0034,0.489010989010989
B0034,75,1.0,0.9973580892788831,0.86981600522995,B0034,0.489010989010989
B0034,76,1.0,0.9898838271062008,0.86981600522995,B0034,0.489010989010989
B0034,77,1.0,0.9902989940521706,0.8379711508750916,B0034,0.489010989010989
